鄂温克旗人民医院,鄂温克旗人民医院住院部北侧,沈阳三洋电梯,医用电梯,31701507242010120003,,沈阳三洋电梯有限公司,,10-HO-E-1055,VFB320,曳引驱动,4,4,4,,1,2015-12-30,鄂温克旗,,,
鄂温克旗人民医院,鄂温克旗人民医院住院部南侧,沈阳三洋电梯,医用电梯,31101507242010120002,,沈阳三洋电梯有限公司,,10-HO-E-1047,VFB320,曳引驱动,7,7,7,,1,2015-12-30,鄂温克旗,,,
鄂温克旗人民医院,鄂温克旗人民医院门诊楼北侧,沈阳三洋电梯,医用电梯,31701507242010120001,,沈阳三洋电梯有限公司,,10-PA-E-2281,VF320,曳引驱动,5,5,5,,1,2015-12-30,鄂温克旗,,,
鄂温克旗人民医院,鄂温克旗人民医院门诊楼南侧,沈阳三洋电梯,医用电梯,31101507242010120001,,沈阳三洋电梯有限公司,,10-PA-E-2088,VF320,曳引驱动,5,5,5,,1,2015-12-30,鄂温克旗,,,
牙克石民政局,牙克石民政局,沈阳三洋电梯,乘客电梯,31101507822010120004,,沈阳三洋电梯有限公司,,,VF320,曳引驱动,,,,,1,2016-3-3,牙克石,,,
牙克石医保局,牙克石医保局,沈阳三洋电梯,乘客电梯,31101507822017030007,,沈阳三洋电梯有限公司,,,VF320,曳引驱动,,,,,1,2016-3-3,牙克石,,,
陈旗法院,陈旗法院内,沈阳三洋电梯,乘客电梯,30001507000595,,沈阳三洋电梯有限公司,,,VF320,曳引驱动,8,8,8,,1,2016-3-3,陈旗,,,
宝矿华联酒店,宝矿华联酒店内,沈阳三洋电梯,乘客电梯,30001507001065,,沈阳三洋电梯有限公司,,,VF330,曳引驱动,5,5,5,,1,2018-4-10,宝矿,,,
华汇购物广场,商场内观光梯,沈阳三洋电梯,观光电梯,30001507000037,,沈阳三洋电梯有限公司,2008-7-25,,SANYO-VF320,曳引驱动,6,6,6,,1,2016-3-9,海拉尔中央大街,,,
华汇购物广场,商场内一期西侧,沈阳三洋电梯,乘客电梯,30001507000036,,沈阳三洋电梯有限公司,2008-7-25,,SANYO-VF320,曳引驱动,7,7,7,,1,2016-3-9,海拉尔中央大街,,,
华汇购物广场,商场内一期东侧,沈阳三洋电梯,乘客电梯,30001507000038,,沈阳三洋电梯有限公司,2008-7-25,,SANYO-VF320,曳引驱动,7,7,7,,1,2016-3-9,海拉尔中央大街,,,
华汇购物广场,商场内一期货梯,沈阳三洋电梯,载货电梯,30001507000040,,沈阳三洋电梯有限公司,2008-7-25,,SANYO-H,曳引驱动,8,8,8,,1,2016-3-9,海拉尔中央大街,,,
华汇购物广场,商场内二期客梯,沈阳三洋电梯,乘客电梯,30001507000039,,沈阳三洋电梯有限公司,2008-7-1,,SANYO-F,曳引驱动,7,7,7,,1,2016-3-9,海拉尔中央大街,,,
华汇购物广场,商场内1-2层东侧,沈阳三洋电梯,乘客电梯,30001507000062,,沈阳三洋电梯有限公司,2008-7-1,,SANYO-F,曳引驱动,,,,,0.5,2016-3-9,海拉尔中央大街,,,
金碧辉煌2部,金碧辉煌内,沈阳三洋电梯,乘客电梯,31101507022011030001,,沈阳三洋电梯有限公司,,,VF320,曳引驱动,7,7,7,,1,2016-5-10,海拉尔健康街,,,
大雁福利院,大雁福利院内,沈阳三洋电梯,医用电梯,30001507001446,,沈阳三洋电梯有限公司,2012-5-7,,VFB320,曳引驱动,5,5,5,,1,2016-5-8,大雁,,,
海拉尔华德楼实验站,华德楼宾馆内,沈阳三洋电梯,乘客电梯,31101507022010080002,,沈阳三洋电梯有限公司,,,VF320,曳引驱动,6,6,6,,1,2015-10-16,海拉尔,,,
东旗中安之家,东旗中安之家宾馆内,沈阳三洋电梯,乘客电梯,30001507001365,,沈阳三洋电梯有限公司,,,VF320,曳引驱动,7,7,7,,1,2016-5-3,东旗,,,
呼伦贝尔市社会福利院,呼伦贝尔市社会福利院内,沈阳三洋电梯,医用电梯,31101507022010080001,,沈阳三洋电梯有限公司,2013-8-15,2009-2050,VFB330,曳引驱动,6,6,6,,1,2018-4-10,海拉尔,,,
扎兰屯京城商场,京城商场B1-1层右侧,沈阳三洋电梯,乘客电梯,30001507001259,,沈阳三洋电梯有限公司,2012-7-16,,SANYO-F,曳引驱动,,,,,0.2,2017-12-24,扎兰屯,,,
扎兰屯京城商场,京城商场B1-1层左侧,沈阳三洋电梯,乘客电梯,30001507001260,,沈阳三洋电梯有限公司,2012-7-16,,SANYO-F,曳引驱动,,,,,0.5,2017-12-24,扎兰屯,,,
扎兰屯京城商场,京城商场内1-2层右侧,沈阳三洋电梯,乘客电梯,30001507001258,,沈阳三洋电梯有限公司,2012-7-16,,SANYO-F,曳引驱动,,,,,0.5,2017-12-24,扎兰屯,,,
额尔古纳立领宾馆（王成）,立领（王成）宾馆内,沈阳三洋电梯,乘客电梯,30001507001779,,沈阳三洋电梯有限公司,2013-7-4,,VF320,曳引驱动,3,3,3,,1,2016-7-23,额尔古纳,,,
呼伦贝尔大学,2#学生公寓B梯,沈阳三洋电梯,乘客电梯,30001507001063,,沈阳三洋电梯有限公司,2012-9-14,,VF320,曳引驱动,12,12,12,,1.5,2016-12-12,海拉尔,,,
呼伦贝尔大学,2#学生公寓A梯,沈阳三洋电梯,乘客电梯,30001507001061,,沈阳三洋电梯有限公司,2012-9-14,,VF320,曳引驱动,12,12,12,,1.5,2016-12-12,海拉尔,,,
呼伦贝尔大学,1#学生公寓,沈阳三洋电梯,乘客电梯,30001507001060,,沈阳三洋电梯有限公司,2012-8-18,,VF320,曳引驱动,12,12,12,,1.5,2016-12-12,海拉尔,,,
