福泽园,1栋1单元东侧2号电梯,通力电梯,乘客电梯,31104301052016120049,2#,通力电梯有限公司,2016-05-23,1136607063,TKJ800/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋1单元西侧1号电梯,通力电梯,乘客电梯,31104301052016120048,1#,通力电梯有限公司,2016-05-23,1136607062,TKJ800/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋1单元西侧2号电梯,通力电梯,乘客电梯,31104301052016120060,2#,通力电梯有限公司,2016-05-23,1136607080,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,5栋1单元东侧1号电梯,通力电梯,乘客电梯,31104301052016120042,1#,通力电梯有限公司,2016-05-23,1136607066,TKJ800/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,5栋1单元西侧2号电梯,通力电梯,乘客电梯,31104301052016120043,2#,通力电梯有限公司,2016-05-23,1136607068,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,5栋2单元东侧1号电梯,通力电梯,乘客电梯,31104301052016120044,1#,通力电梯有限公司,2016-05-23,1136607098,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,5栋2单元西侧1号电梯,通力电梯,乘客电梯,31104301052016120045,1#,通力电梯有限公司,2016-05-23,1136607069,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,7栋2单元东侧1号电梯,通力电梯,乘客电梯,31104301052016120046,1#,通力电梯有限公司,2016-05-23,1136607077,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,7栋1单元东侧1号电梯,通力电梯,乘客电梯,31104301052016120047,1#,通力电梯有限公司,2016-05-23,1136607079,TKJ800/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,4栋1单元东侧2号电梯,通力电梯,乘客电梯,31104301052016120051,2#,通力电梯有限公司,2016-05-23,1136607065,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,4栋2单元东侧1号电梯,通力电梯,乘客电梯,31104301052016120050,1#,通力电梯有限公司,2016-05-23,1136607064,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,4栋1单元东侧10号电梯,通力电梯,乘客电梯,31104301052016120052,10#,通力电梯有限公司,2016-05-23,1136607070,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,4栋1单元东侧12号电梯,通力电梯,乘客电梯,31104301052016120053,12#,通力电梯有限公司,2016-05-23,1136607071,TKJ800/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,7栋2单元东侧4号电梯,通力电梯,乘客电梯,31104301052016120058,4#,通力电梯有限公司,2016-05-23,1136607076,TKJ1000/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,7栋2单元西侧3号电梯,通力电梯,乘客电梯,31104301052016120059,3#,通力电梯有限公司,2016-05-23,1136607078,TKJ800/2.0-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,3A栋单元侧13号电梯,康力电梯,乘客电梯,31104301052016110023,13#,康力电梯股份有限公司,2015-08-07,10028453-00130,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋西单元侧2号电梯,康力电梯,乘客电梯,31104301052016060009,2#,康力电梯股份有限公司,2015-08-07,10028453-0050,TKJ1050/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,C栋2单元侧3号电梯,康力电梯,乘客电梯,31104301052016020020,3#,康力电梯股份有限公司,2015-08-07,P30477KJ8408,TKJ1000/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,C栋1单元侧1号电梯,康力电梯,乘客电梯,31104301052016020023,1#,康力电梯股份有限公司,2015-08-07,P30480KJ8411,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,C栋2单元侧1号电梯,康力电梯,乘客电梯,31104301052016020024,1#,康力电梯股份有限公司,2015-08-07,P30481KJ8412,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,C栋1单元侧2号电梯,康力电梯,乘客电梯,31104301052016020021,2#,康力电梯股份有限公司,2015-08-07,P30478KJ8409,TKJ1000/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,C栋2单元侧2号电梯,康力电梯,乘客电梯,31104301052016020022,2#,康力电梯股份有限公司,2015-08-07,P30479KJ8410,TKJ1000/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,C栋1单元侧3号电梯,康力电梯,乘客电梯,31104301052016020019,3#,康力电梯股份有限公司,2015-08-07,P30476KJ8407,TKJ1000/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,3栋单元侧12号电梯,康力电梯,乘客电梯,31104301052016110021,12#,康力电梯股份有限公司,2015-08-07,10028453-00110,TKJ1050/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,A2栋单元侧1号电梯,康力电梯,乘客电梯,31104301052016110025,1#,康力电梯股份有限公司,2015-08-07,10028453-00150,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,A2栋单元侧3号电梯,康力电梯,乘客电梯,31104301052016110022,3#,康力电梯股份有限公司,2015-08-07,10028453-00120,KLKI/VF 1050/1.75,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,2栋单元侧2号电梯,康力电梯,乘客电梯,31104301052016060007,2#,康力电梯股份有限公司,2015-08-07,10028453-00100,TKJ800/1.6-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,A3栋/单元东侧14号,康力电梯,乘客电梯,31104301052016110024,14#,康力电梯股份有限公司,2015-08-07,10028453-00140,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,A2栋/单元东侧2号,康力电梯,乘客电梯,31104301052016110026,2#,康力电梯股份有限公司,2015-08-07,10028453-00160,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,2栋1单元东侧8号,康力电梯,乘客电梯,31104301052016060011,8#,康力电梯股份有限公司,2015-08-07,10028453-0080,TKJ800/1.6-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,2栋/单元东侧1号,康力电梯,乘客电梯,31104301052016060003,1#,康力电梯股份有限公司,2015-08-07,10028453-0090,TKJ1050/1.6-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋右单元南侧3号,康力电梯,乘客电梯,31104301052016060006,3#,康力电梯股份有限公司,2015-08-07,10028453-0030,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋西单元西侧3号,康力电梯,乘客电梯,31104301052016060008,3#,康力电梯股份有限公司,2015-08-07,10028453-0040,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋左单元西侧1号,康力电梯,乘客电梯,31104301052016060004,1#,康力电梯股份有限公司,2015-08-07,10028453-0010,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,2栋1单元东侧7号,康力电梯,乘客电梯,31104301052016060012,7#,康力电梯股份有限公司,2015-08-07,10028453-0070,TKJ1050/1.6-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋西单元东侧1号,康力电梯,乘客电梯,31104301052016060010,1#,康力电梯股份有限公司,2015-08-07,10028453-0060,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
福泽园,1栋中单元南侧2号,康力电梯,乘客电梯,31104301052016060005,2#,康力电梯股份有限公司,2015-08-07,10028453-0020,TKJ1050/1.75-JXW,曳引驱动,,,,,,,长沙市开福区陡岭路20号,,,
建鸿达现代公寓大厦,北栋1单元侧4号电梯,广州永日,乘客电梯,31104301002006100036,4#,广州永日电梯有限公司,2006-09-01,Y0610905,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区芙蓉北路65号,,,
建鸿达现代公寓大厦,北栋1单元侧6号电梯,广州永日,乘客电梯,31104301002006100040,6#,广州永日电梯有限公司,2006-09-01,Y0610909,TKJ800/2.00-JXW,曳引驱动,,,,,,,长沙市开福区芙蓉北路65号,,,
建鸿达现代公寓大厦,南栋1单元侧1号电梯,广州永日,乘客电梯,31104301002006100035,1#,广州永日电梯有限公司,2006-09-01,Y0610908,TKJ800/2.00-JXW,曳引驱动,,,,,,,长沙市开福区芙蓉北路65号,,,
建鸿达现代公寓大厦,南栋1单元侧3号电梯,广州永日,乘客电梯,31104301002006100034,3#,广州永日电梯有限公司,2006-09-01,Y0609866,TKJ800/1.75-JXW,曳引驱动,,,,,,,长沙市开福区芙蓉北路65号,,,
长大卧琥城小区,A1栋1单元侧2号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050090,2#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-002,TKJ800/1.75-BL,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋1单元侧1号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050089,1#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-001,TKJ800/1.75-BL,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A1栋2单元侧3号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050091,3#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-003,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A3栋1单元侧11号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050098,11#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-011,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A1栋2单元侧4号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050092,4#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-004,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A3栋1单元侧10号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050097,10#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-010,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A3栋1单元侧9号电梯,蒂森克虏伯电梯,乘客电梯,3110431002009050096,9#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-009,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A4栋1单元侧12号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050105,12#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-012,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A2栋1单元侧6号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050094,6#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-006,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋1单元侧17号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050103,17#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-017,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
