中建馨和园,10栋东 左33#,日立,乘客电梯,31104306022014080012,,日立电梯（中国）有限公司,,13G017607,MCA-1050-CO105,,17,17,17,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
中建馨和园,10栋西 右36#,日立,乘客电梯,31104306022014080011,,日立电梯（中国）有限公司,,13G017606,MCA-1050-CO105,,16,16,16,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
中建馨和园,10栋东 右34#,日立,乘客电梯,31104306022014080010,,日立电梯（中国）有限公司,,13G017605,MCA-1050-CO105,,16,16,16,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
中建馨和园,1栋西 右4#,日立,乘客电梯,31104306022014080009,,日立电梯（中国）有限公司,,13G017604,MCA-1050-CO105,,18,18,18,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
中建馨和园,1栋东 右1#,日立,乘客电梯,31104306022014080008,,日立电梯（中国）有限公司,,13G017603,MCA-1050-CO105,,18,18,18,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
中建馨和园,1栋东 左2#,日立,乘客电梯,31104306022014080007,,日立电梯（中国）有限公司,,13G017602,MCA-1050-CO105,,17,17,17,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
中建馨和园,1栋西 左3#,日立,乘客电梯,31104306022014080006,,日立电梯（中国）有限公司,,13G017601,MCA-1050-CO105,,17,17,17,1050,1.75,2016-12-10,巴陵东路新体育馆旁,,,
分水垅,5栋西单元右14#,西尼,乘客电梯,31104306022013120012,,西尼电梯杭州有限公司,2013-10-24,XN-KZ13-2366-1310-5962,TKJ800/1.75-VVVF,,19,19,19,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,5栋西单元左13#,西尼,乘客电梯,31104306022013120011,,西尼电梯杭州有限公司,2013-10-24,XN-KZ13-2366-1310-5963,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,4栋西单元右10#,西尼,乘客电梯,31104306022013120010,,西尼电梯杭州有限公司,2013-11-15,XN-KZ13-2500-1310-6224,TKJ800/1.75-VVVF,,19,19,19,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,4栋西单元左9#,西尼,乘客电梯,31104306022013120009,,西尼电梯杭州有限公司,2013-11-15,XN-KZ13-2500-1310-6225,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,1栋东单元1#,西尼,乘客电梯,31104306022013120008,,西尼电梯杭州有限公司,2013-9-22,XN-KZ13-2073-1309-5334,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,1栋西单元2#,西尼,乘客电梯,31104306022013120007,,西尼电梯杭州有限公司,2013-9-22,XN-KZ13-2073-1309-5335,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,2栋东单元3#,西尼,乘客电梯,31104306022013120006,,西尼电梯杭州有限公司,2013-9-22,XN-KZ13-2073-1309-5336,TKJ800/1.75-VVVF,,19,19,19,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,2栋西单元4#,西尼,乘客电梯,31104306022013120005,,西尼电梯杭州有限公司,2013-9-22,XN-KZ13-2073-1309-5337,TKJ800/1.75-VVVF,,19,19,19,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,3栋西单元6#,西尼,乘客电梯,31104306832013080002,,西尼电梯杭州有限公司,2013-6-29,XN-KZ-13-1280-1306-3228,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,3栋东单元5#,西尼,乘客电梯,31104306832013080001,,西尼电梯杭州有限公司,2013-6-29,XN-KZ-13-1280-1306-322,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,4栋东单元左7#,西尼,乘客电梯,31104306832013080006,,西尼电梯杭州有限公司,2013-8-19,XN-KZ13-11701-1307-4284,TKJ800/1.75-VVVF,,19,19,19,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,4栋东单元右8#,西尼,乘客电梯,31104306832013080005,,西尼电梯杭州有限公司,2013-8-9,XN-KZ13-11701-1307-4285,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-8-1,岳阳东站分水垅小区,,,
分水垅,5栋东单元左11#,西尼,乘客电梯,31104306832013080004,,西尼电梯杭州有限公司,2013-8-9,XN-KZ13-11701-1307-4286,TKJ800/1.75-VVVF,,19,19,19,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
分水垅,5栋东单元右12#,西尼,乘客电梯,31104306832013080003,,西尼电梯杭州有限公司,2013-8-9,XN-KZ13-11701-1307-4287,TKJ800/1.75-VVVF,,18,18,18,800,1.75,2017-9-26,岳阳东站分水垅小区,,,
润华时代中心,A栋西单元右,日立,乘客电梯,31104306022016060045,,日立电梯（中国）有限公司,2016-4-1,15G054771,MCA-1050-CO105,,22,22,22,1050,2,2018-3-21,岳阳市岳阳楼区站前西路与德胜北路交汇处,,,
润华时代中心,A栋西单元左,日立,乘客电梯,31104306022016080051,,日立电梯（中国）有限公司,2016-6-1,15G054770,MCA-1050-CO105,,23,23,23,1050,2,2018-3-21,岳阳市岳阳楼区站前西路与德胜北路交汇处,,,
润华时代中心,B栋西单元右,日立,乘客电梯,31104306022016060016,,日立电梯（中国）有限公司,2016-4-1,15G054769,MCA-1050-CO120,,23,23,23,1050,2,2018-3-21,岳阳市岳阳楼区站前西路与德胜北路交汇处,,,
润华时代中心,B栋西单元左,日立,乘客电梯,31104306022016080052,,日立电梯（中国）有限公司,2016-6-1,15G054772,MCA-1050-CO120,,22,22,22,1050,2,2018-3-21,岳阳市岳阳楼区站前西路与德胜北路交汇处,,,
天鹅岛生态园,1#,日立,乘客电梯,31104306022015060074,,,2015-6-10,2015060301,ADS(W)175/1000KG1.0,,4,4,4,1000,1.75,2017-4-1,岳阳市长江路天鹅岛度假村,,,
和天商务宾馆,客房部,日立,乘客电梯,31104306022012070031,,日立电梯（中国）有限公司,2012-10-19,12G011012,HGP-900-C090,,7,7,7,900,1.5,2018-6-7,白杨坡路,,,
金城大厦,金城大厦左,日立,乘客电梯,31104306022015040012,,,2015-1-1,14G071899,MCA-1050-C0105,,25,25,25,1050,1.75,2016-10-1,岳阳楼区青年中路,,,
金城大厦,金城大厦右,日立,乘客电梯,31104306022015040013,,,2015-1-1,14G071900,MCA-1050-C0105,,25,25,25,1050,1.75,2016-10-1,岳阳楼区青年中路,,,
千盟电子,办公楼,日立,乘客电梯,30104306022010090003,,,2009-3-8,09G039597,HGE-1050-C060,,6,6,6,1050,1.75,2017-3-1,岳阳经济开发区康王工业园奇康路128号,,,
日东茗苑,住宅楼,日立,乘客电梯,30104306022011100011,,日立电梯（中国）有限公司,2011-8-19,11G020435,HGP-1050-C0105,,22,22,22,1050,1.75,2017-5-18,巴陵东路,,,
日东茗苑,住宅楼,日立,乘客电梯,30104306022011100012,,日立电梯（中国）有限公司,2011-8-10,11G020436,HGP-1050-C090,,22,22,22,1050,1.5,2017-5-18,巴陵东路,,,
社 保 局,办事大厅,日立,乘客电梯,31104306022015080007,,,2015-6-1,15G007901,HGE-1050-C060,,8,8,8,1050,1,2017-1-1,岳阳楼区炮台山路口,,,
八零年代酒店,酒店客房部,日立,乘客电梯,31504306022012090001,,,2012-8-1,12G012171,HGP-1050-C090,,10,10,10,1050,1.5,2017-5-1,岳阳楼区炮台山,,,
国贸邦臣,大厅,日立,乘客电梯,30104306022011090033,,日立电梯（中国）有限公司,2011-6-10,11G007188,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-6,岳阳楼区南湖大道新威仕健身会所,,,
107国道管理处,办公楼,日立,乘客电梯,31104306022012060010,,,2012-8-15,11G099832,HGP-1050-C090,,7,7,7,1050,1.75,2016-12-23,岳阳楼区巴陵中路,,,
阳山公馆,东单元7#,菱王电梯股份有限公司,乘客电梯,31104306022014010011,,,2013-12-26,K13102910,LTK800/1.6-VF,,10,10,10,800,1.6,2017-11-20,东城小学对面,,,
阳山公馆,西单元6#,菱王电梯股份有限公司,乘客电梯,31104306022014010012,,,2013-12-26,K13102909,LTK800/1.6-VF,,10,10,10,800,1.6,2017-11-20,东城小学对面,,,
阳山公馆,东单元5#,菱王电梯股份有限公司,乘客电梯,31104306022014010013,,,2013-12-26,K13102908,LTK800/1.6-VF,,10,10,10,800,1.6,2017-11-20,东城小学对面,,,
阳山公馆,西单元4#,菱王电梯股份有限公司,乘客电梯,31104306022014010014,,,2013-12-26,K13102907,LTK800/1.6-VF,,10,10,10,800,1.6,2017-11-20,东城小学对面,,,
阳山公馆,东单元3#,菱王电梯股份有限公司,乘客电梯,31104306022014010015,,,2013-10-26,K13102906,LTK800/1.6-VF,,9,9,9,800,1.6,2017-11-20,东城小学对面,,,
阳山公馆,中单元2#,菱王电梯股份有限公司,乘客电梯,31104306022014010016,,,2013-12-26,K13102905,LTK800/1.6-VF,,9,9,9,800,1.6,2017-11-20,东城小学对面,,,
阳山公馆,西单元1#,菱王电梯股份有限公司,乘客电梯,31104306022014010017,,,2013-10-26,K13102904,LTK800/1.6-VF,,9,9,9,800,1.6,2017-11-20,东城小学对面,,,
天玺花园,C栋3单元,华凯,乘客电梯,31104306212016110015,,广东华凯电梯有限公司,2016-10-7,K201605030,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街8号,,,
天玺花园,C栋2单元,华凯,乘客电梯,31104306212016110016,,广东华凯电梯有限公司,2016-10-7,K201605032,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街7号,,,
天玺花园,C栋1单元,华凯,乘客电梯,31104306212016110017,,广东华凯电梯有限公司,2016-10-7,K201605033,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街6号,,,
天玺花园,B栋3单元,华凯,乘客电梯,31104306212016110014,,广东华凯电梯有限公司,2016-10-7,K201605029,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街5号,,,
天玺花园,B栋2单元,华凯,乘客电梯,31104306212016110013,,广东华凯电梯有限公司,2016-10-7,K201605028,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街4号,,,
天玺花园,B栋1单元,华凯,乘客电梯,31104306212016110012,,广东华凯电梯有限公司,2016-10-7,K201605027,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街3号,,,
天玺花园,A栋2单元,华凯,乘客电梯,31104306212016110002,,广东华凯电梯有限公司,2016-10-7,K201605034,TKJW1000/1.5-JXW.VVVF,,7,7,7,1000,1.5,2018-5-8,岳阳县中湘街1号,,,
金达阳光花园二期,裙楼东右,广日,乘客电梯,31104306022015110047,,广州广日电梯工业有限公司,,15013933007,ESW1000-CO1.0,,4,4,4,1000,1,2016-11-1,岳阳市岳阳大道30号,,,
金达阳光花园二期,裙楼东 左,广日,乘客电梯,31104306022015110046,,广州广日电梯工业有限公司,,15013933006,ESW1000-CO1.0,,4,4,4,1000,1,2016-11-1,岳阳市岳阳大道30号,,,
金达阳光花园二期,裙楼西,广日,乘客电梯,31104306022015110045,,广州广日电梯工业有限公司,,15013933005,ESW1000-CO1.0,,4,4,4,1000,1,2016-11-1,岳阳市岳阳大道30号,,,
金达阳光花园二期,D栋西单元西,广日,乘客电梯,31104306022015110044,,广州广日电梯工业有限公司,,15013933004,G.Wiz1050-CO1.75,,18,18,18,1050,1.75,2016-11-1,岳阳市岳阳大道30号,,,
金达阳光花园二期,D栋西单元东,广日,乘客电梯,31104306022015110043,,广州广日电梯工业有限公司,,15013933003,G.Wiz1050-CO1.75,,18,18,18,1050,1.75,2016-11-1,岳阳市岳阳大道30号,,,
金达阳光花园二期,D栋东单元西,广日,乘客电梯,31104306022015110042,,广州广日电梯工业有限公司,,15013933002,G.Wiz1050-CO1.75,,18,18,18,1050,1.75,2016-11-1,岳阳市岳阳大道30号,,,
金达阳光花园二期,D栋东单元东,广日,乘客电梯,31104306022015110041,,广州广日电梯工业有限公司,,15013933001,G.Wiz1050-CO1.75,,18,18,18,1050,1.75,2016-11-1,岳阳市岳阳大道30号,,,
金博林,博林苑2栋东单元左6#,HITACHI,乘客电梯,31104306022016060028,,日立电梯（中国）有限公司,2016-3-1,15G054134,HGE-1050-CO105(单开门）,,30,30,30,1050,1.75,2017-8-17,岳阳市炮台山路晓朝宾馆旁,,,
金博林,博林苑1栋左5#,HITACHI,乘客电梯,31104306022016050002,,日立电梯（中国）有限公司,2016-3-1,15G054135,HGE-825-CO105(单开门）,,28,28,28,1050,1.75,2017-8-17,岳阳市炮台山路晓朝宾馆旁,,,
金博林,博林苑2栋东单元左1#,HITACHI,乘客电梯,31104306022016080008,,日立电梯（中国）有限公司,2016-3-1,15G054139,HGE-1050-CO105(单开门）,,30,30,30,1050,1.75,2017-8-17,岳阳市炮台山路晓朝宾馆旁,,,
金博林,博林苑2栋西单元右4#,HITACHI,乘客电梯,31104306022016080009,,日立电梯（中国）有限公司,2016-3-1,15G054136,HGE-1050-CO105(单开门）,,30,30,30,1050,1.75,2017-8-17,岳阳市炮台山路晓朝宾馆旁,,,
岳阳县烟草局,大厅,HITACHI,乘客电梯,31104306212017010006,,,,16G054987,HGP-1050-C090,,5,5,5,1050,1.5,2017-1-1,岳阳市荣家湾城关镇天鹅北路,,,
滨江观邸.纯水岸,2#左梯,广日,乘客电梯,31104306022016100012,,,,15013733008,G.Wiz1050-CO2.0,,28,28,28,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,2#右梯,广日,乘客电梯,31104306022016100009,,,,15013733007,G.Wiz1050-CO2.0,,29,29,29,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,1#右梯,广日,乘客电梯,31104306022016100013,,,,15013733006,G.Wiz1050-CO2.0,,33,33,33,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,1#左梯,广日,乘客电梯,31104306022016100011,,,,15013733005,G.Wiz1050-CO2.0,,32,32,32,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,4#右梯（西）,广日,乘客电梯,31104306022016100010,,,,15013733004,G.Wiz1050-CO2.0,,28,28,28,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,4#左梯(东）,广日,乘客电梯,31104306022016090051,,,,15013733003,G.Wiz1050-CO2.0,,29,29,29,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,3#右梯,广日,乘客电梯,31104306022016090050,,,,15013733002,G.Wiz1050-CO2.0,,33,33,33,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
滨江观邸.纯水岸,3#左梯,广日,乘客电梯,31104306022016100008,,,,15013733001,G.Wiz1050-CO2.0,,32,32,32,1050,2,2017-1-5,岳阳市建设路与外滩一路交汇处,,,
宏润家园,9栋2单元左,HITACHI,乘客电梯,3110430602201600052,,,,14G073862,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,9栋2单元右,HITACHI,乘客电梯,31104306832016080025,,,,14G073861,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,9栋1单元右,HITACHI,乘客电梯,31104306022016100051,,,,14G073860,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,9栋1单元左,HITACHI,乘客电梯,31104306022016080007,,,,14G073859,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,8栋1单元右,HITACHI,乘客电梯,31104306022016100050,,,,14G073858,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,8栋1单元左,HITACHI,乘客电梯,31104306022016100049,,,,14G073857,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,8栋2单元右,HITACHI,乘客电梯,31104306022016100048,,,,14G073856,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,8栋2单元左,HITACHI,乘客电梯,31104306022016080006,,,,14G073855,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,7栋1单元右,HITACHI,乘客电梯,31104306022016100047,,,,14G073854,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,7栋2单元左,HITACHI,乘客电梯,31104306022016100046,,,,14G073853,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,7栋2单元右,HITACHI,乘客电梯,31104306022016100045,,,,14G073852,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,7栋1单元左,HITACHI,乘客电梯,31104306022016050011,,,,14G073851,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,6栋2单元1#,HITACHI,乘客电梯,31104306022016100043,,,,14G073849,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,6栋1单元3#,HITACHI,乘客电梯,31104306022016100042,,,,14G073848,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,6栋1单元4#,HITACHI,乘客电梯,31104306022016050007,,,,14G073847,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,4栋右,HITACHI,乘客电梯,31104306022016100041,,,,14G073842,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,4栋左,HITACHI,乘客电梯,31104306022016050014,,,,14G073841,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,3栋左,HITACHI,乘客电梯,31104306022016050013,,,,14G073839,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,21栋,HITACHI,乘客电梯,31104306832016090023,,,,14G073838,MCA-1050-CO60,,7,7,7,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,20栋,HITACHI,乘客电梯,31104306832016090022,,,,14G073837,MCA-1050-CO60,,7,7,7,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,2栋右,HITACHI,乘客电梯,31104306022016060030,,,,14G073836,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,2栋左,HITACHI,乘客电梯,31104306022016050010,,,,14G073835,MCA-1050-CO105,,26,26,26,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,19栋3单元,HITACHI,乘客电梯,31104306022016100028,,,,14G073834,MCA-1050-CO60,,6,6,6,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,19栋2单元,HITACHI,乘客电梯,31104306022016100027,,,,14G073833,MCA-1050-CO60,,6,6,6,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,19栋1单元,HITACHI,乘客电梯,31104306022016100026,,,,14G073832,MCA-1050-CO60,,6,6,6,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,18栋,HITACHI,乘客电梯,31104306022016090067,,,,14G073831,MCA-1050-CO60,,7,7,7,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,17栋1单元,HITACHI,乘客电梯,31104306022016100004,,,,14G073830,MCA-1050-CO60,,6,6,6,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,17栋2单元,HITACHI,乘客电梯,31104306022016100003,,,,14G073829,MCA-1050-CO60,,6,6,6,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
宏润家园,17栋3单元,HITACHI,乘客电梯,31104306022016090066,,,,14G073828,MCA-1050-CO60,,6,6,6,1050,1.75,2017-4-1,岳阳市岳阳楼区湖滨大道高尔夫球场斜对面,,,
